Id,Type,Question,Answer,Reference,Book,Chapter,Verse,StartVerse
1686,X,"In Acts, chapter 15, whom did God accept?",The Gentiles,Acts 15:8,Acts,15,8,8
1687,A,"According to Acts, chapter 15, verse 8, whom did God give to them?",The Holy Spirit,Acts 15:8,Acts,15,8,8
1688,A,"According to Acts, chapter 15, verse 8, what does God know?",The heart,Acts 15:8,Acts,15,8,8
1689,G,Who showed that he accepted the Gentiles by giving the Holy Spirit to them?,God,Acts 15:8,Acts,15,8,8
1690,G,Who knows the heart?,God,Acts 15:8,Acts,15,8,8
1691,G,Whom did God accept by giving the Holy Spirit to them?,The Gentiles,Acts 15:8,Acts,15,8,8
1692,A,"According to Acts, chapter 15, verse 9, what did he purify?",Their hearts,Acts 15:9,Acts,15,9,9
1693,G,How did God purify the Gentiles' hearts?,By faith,Acts 15:9,Acts,15,9,9
1694,G,Who purified the Gentiles' hearts by faith?,God,Acts 15:9,Acts,15,9,9
1695,G,Who did not discriminate between us and the Gentiles?,God,Acts 15:9,Acts,15,9,9
1696,G,Whose hearts did God purify by faith?,The Gentiles',Acts 15:9,Acts,15,9,9
1697,S,"Situation question: who said it, and to whom: ""Now then, why do you try to test God by putting on the necks of Gentiles a yoke that neither we nor our ancestors have been able to bear?""",Peter said it to the apostles and elders,Acts 15:10,Acts,15,10,10
1698,A,"According to Acts, chapter 15, verse 10, whom do you try to test?",God,Acts 15:10,Acts,15,10,10
1699,S,"Situation question: who said it, and to whom: ""No! We believe it is through the grace of our Lord Jesus that we are saved, just as they are.""?",Peter said it to the apostles and elders,Acts 15:11,Acts,15,11,11
1700,G,Among whom had God done signs and wonders through Barnabas and Paul?,The Gentiles,Acts 15:12,Acts,15,12,12
1701,A,"According to Acts, chapter 15, verse 12, what had God done among the Gentiles through Barnabas and Paul?",Signs and wonders,Acts 15:12,Acts,15,12,12
1702,A,"According to Acts, chapter 15, verse 12, what did the whole assembly become?",Silent,Acts 15:12,Acts,15,12,12
1703,G,Through whom had God done signs and wonders among the Gentiles?,Barnabas and Paul,Acts 15:12,Acts,15,12,12
1704,G,Who had done signs and wonders among the Gentiles through Barnabas and Paul?,God,Acts 15:12,Acts,15,12,12
1705,G,Who became silent as they listened to Barnabas and Paul telling about the signs and wonders God had done among the Gentiles through them?,The whole assembly,Acts 15:12,Acts,15,12,12
1706,A,"According to Acts, chapter 15, verse 13, who spoke up?",James,Acts 15:13,Acts,15,13,13
1707,G,Who first intervened to choose a people for his name from the Gentiles?,God,Acts 15:14,Acts,15,14,14
1708,G,Who has described to us how God first intervened to choose a people for his name from the Gentiles?,Simon [OR Peter],Acts 15:14,Acts,15,14,14
1709,G,From whom did God choose a people for his name?,The Gentiles,Acts 15:14,Acts,15,14,14
1710,X,"From what Old Testament book does the following quotation come: ""After this I will return and rebuild David's fallen tent.""?",Amos,Acts 15:16,Acts,15,16,16
1711,X,"From what Old Testament book does the following quotation come: ""Its ruins I will rebuild, and I will restore it, that the rest of mankind may seek the Lord, even all the Gentiles who bear my name, says the Lord, who does these things.""?",Amos,Acts 15:16-17,Acts,15,16-17,16
1712,A,"According to Acts, chapter 15, verse 16, when will I return and rebuild David's fallen tent?",After this,Acts 15:16,Acts,15,16,16
1713,G,Whose fallen tent will I rebuild?,David's,Acts 15:16,Acts,15,16,16
1714,G,Whom may the rest of mankind seek?,The Lord,Acts 15:17,Acts,15,17,17
1715,A,"According to Acts, chapter 15, verse 17, who does these things?",The Lord,Acts 15:17,Acts,15,17,17
1716,G,What should we not make it for the Gentiles who are turning to God?,Difficult,Acts 15:19,Acts,15,19,19
1717,G,"To whom should we write, telling them to abstain from food polluted by idols, from sexual immorality, from the meat of strangled animals and from blood?",The Gentiles,Acts 15:20,Acts,15,20,20
1718,G,Where is the law of Moses read on every Sabbath?,In the synagogues,Acts 15:21,Acts,15,21,21
1719,A,"According to Acts, chapter 15, verse 22, what was Judas called?",Barsabbas,Acts 15:22,Acts,15,22,22
1720,A,"According to Acts, chapter 15, verse 22, who was called Barsabbas?",Judas,Acts 15:22,Acts,15,22,22
1721,G,Among whom were Judas and Silas leaders?,The believers,Acts 15:22,Acts,15,22,22
1722,X,How will Judas and Silas confirm what the apostles and elders are writing?,By word of mouth,Acts 15:27,Acts,15,27,27
1723,A,"According to Acts, chapter 15, verse 30, whom did the men gather together?",The church,Acts 15:30,Acts,15,30,30
1724,A,"According to Acts, chapter 15, verse 30, what did they deliver?",The letter,Acts 15:30,Acts,15,30,30
1725,A,"According to Acts, chapter 15, verse 30, who went down to Antioch?",The men,Acts 15:30,Acts,15,30,30
1726,A,"According to Acts, chapter 15, verse 30, who were sent off?",The men,Acts 15:30,Acts,15,30,30
1727,G,Where did the men gather the church together and deliver the letter?,Antioch,Acts 15:30,Acts,15,30,30
1728,A,"According to Acts, chapter 15, verse 31, who were glad?",The people,Acts 15:31,Acts,15,31,31
1729,X,"In Acts, chapter 15, who were prophets?",Judas and Silas,Acts 15:32,Acts,15,32,32
1730,X,"In Acts, chapter 15, who encouraged and strengthened the believers?",Judas and Silas,Acts 15:32,Acts,15,32,32
1731,A,"According to Acts, chapter 15, verse 32, what were Judas and Silas themselves?",Prophets,Acts 15:32,Acts,15,32,32
1732,G,What did Judas and Silas say to encourage and strengthen the believers?,Much,Acts 15:32,Acts,15,32,32
1733,A,"According to Acts, chapter 15, verse 33, by whom were they sent off?",The believers,Acts 15:33,Acts,15,33,33
1734,G,By whom were Judas and Silas sent off with the blessing of peace to return to those who had sent them?,The believers,Acts 15:33,Acts,15,33,33
1735,A,"According to Acts, chapter 15, verse 35, where did Paul and Barnabas and many others teach and preach the word of the Lord?",In Antioch,Acts 15:35,Acts,15,35,35
1736,A,"According to Acts, chapter 15, verse 35, where did Paul and Barnabas remain?",In Antioch,Acts 15:35,Acts,15,35,35
1737,S,"Situation question: who said it, and to whom: ""Let us go back and visit the believers in all the towns where we preached the word of the Lord and see how they are doing.""?",Paul said it to Barnabas,Acts 15:36,Acts,15,36,36
1738,G,"To whom did Paul say, ""Let us go back and visit the believers in all the towns where we preached the word of the Lord and see how they are doing.""?",Barnabas,Acts 15:36,Acts,15,36,36
1739,G,"Who said to Barnabas, ""Let us go back and visit the believers in all the towns where we preached the word of the Lord and see how they are doing.""?",Paul,Acts 15:36,Acts,15,36,36
1740,A,"According to Acts, chapter 15, verse 37, what was John also called?",Mark,Acts 15:37,Acts,15,37,37
1741,G,Where had John deserted Paul and Barnabas?,In Pamphylia,Acts 15:38,Acts,15,38,38
1742,G,Who did not think it wise to take John?,Paul,Acts 15:38,Acts,15,38,38
1743,G,In what had John not continued with Paul and Barnabas?,The work,Acts 15:38,Acts,15,38,38
1744,A,"According to Acts, chapter 15, verse 39, who took Mark?",Barnabas,Acts 15:39,Acts,15,39,39
1745,A,"According to Acts, chapter 15, verse 39, for where did Barnabas and Mark sail?",Cyprus,Acts 15:39,Acts,15,39,39
1746,A,"According to Acts, chapter 15, verse 39, whom did Barnabas take?",Mark,Acts 15:39,Acts,15,39,39
1747,G,Who took Mark and sailed for Cyprus?,Barnabas,Acts 15:39,Acts,15,39,39
1748,A,"According to Acts, chapter 15, verse 40, whom did Paul choose?",Silas,Acts 15:40,Acts,15,40,40
1749,G,Who chose Silas and left?,Paul,Acts 15:40,Acts,15,40,40
1750,G,By whom was Paul commended to the grace of the Lord?,The believers,Acts 15:40,Acts,15,40,40
1751,X,Who was strengthening the churches as he went through Syria and Cilicia?,Paul,Acts 15:41,Acts,15,41,41
1752,X,"In Acts, chapter 15, whom was Paul strengthening as he went through Syria and Cilicia?",The churches,Acts 15:41,Acts,15,41,41
1753,A,"According to Acts, chapter 15, verse 41, whom was he strengthening?",The churches,Acts 15:41,Acts,15,41,41
1754,G,"Who went through Syria and Cilicia, strengthening the churches?",Paul,Acts 15:41,Acts,15,41,41
1755,X,Two-part answer: what was Timothy's mother?,1) Jewish; 2) A believer,Acts 16:1,Acts,16,1,1
1756,A,"According to Acts, chapter 16, verse 1, who came to Derbe and then to Lystra?",Paul,Acts 16:1,Acts,16,1,1
1757,A,"According to Acts, chapter 16, verse 1, what was Timothy?",A disciple,Acts 16:1,Acts,16,1,1
1758,A,"According to Acts, chapter 16, verse 1, who was a Greek?",Timothy's father,Acts 16:1,Acts,16,1,1
1759,A,"According to Acts, chapter 16, verse 1, who was a believer?",Timothy's mother,Acts 16:1,Acts,16,1,1
1760,A,"According to Acts, chapter 16, verse 1, who was Jewish?",Timothy's mother,Acts 16:1,Acts,16,1,1
1761,G,What was Timothy's father?,A Greek,Acts 16:1,Acts,16,1,1
1762,G,Where did a disciple named Timothy live?,In Lystra,Acts 16:1,Acts,16,1,1
1763,G,Of whom did the believers at Lystra and Iconium speak well?,Timothy,Acts 16:2,Acts,16,2,2
1764,A,"According to Acts, chapter 16, verse 3, what was his father?",A Greek,Acts 16:3,Acts,16,3,3
1765,G,On what did Paul want to take Timothy along?,The journey,Acts 16:3,Acts,16,3,3
1766,G,Whom did Paul want to take along on the journey?,Timothy,Acts 16:3,Acts,16,3,3
1767,G,Whom did Paul circumcise?,Timothy,Acts 16:3,Acts,16,3,3
1768,G,Who circumcised Timothy?,Paul,Acts 16:3,Acts,16,3,3
1769,G,Who wanted to take Timothy along on the journey?,Paul,Acts 16:3,Acts,16,3,3
1770,A,"According to Acts, chapter 16, verse 5, who grew daily in numbers?",The churches,Acts 16:5,Acts,16,5,5
1771,A,"According to Acts, chapter 16, verse 5, who were strengthened in the faith?",The churches,Acts 16:5,Acts,16,5,5
1772,G,In what did the churches grow daily?,Numbers,Acts 16:5,Acts,16,5,5
1773,G,In what were the churches strengthened?,The faith,Acts 16:5,Acts,16,5,5
1774,A,"According to Acts, chapter 16, verse 6, what had Paul and his companions been kept by the Holy Spirit from preaching in the province of Asia?",The word,Acts 16:6,Acts,16,6,6
1775,A,"According to Acts, chapter 16, verse 7, where did they try to enter?",Bithynia,Acts 16:7,Acts,16,7,7
1776,G,Where would the Spirit of Jesus not allow Paul and his companions to enter?,Bithynia,Acts 16:7,Acts,16,7,7
1777,G,What would the Spirit of Jesus not allow Paul and his companions to do?,Enter Bithynia,Acts 16:7,Acts,16,7,7
1778,A,"According to Acts, chapter 16, verse 8, by where did they pass?",Mysia,Acts 16:8,Acts,16,8,8
1779,A,"According to Acts, chapter 16, verse 8, to where did they go down?",Troas,Acts 16:8,Acts,16,8,8
1780,S,"Situation question: who said it, and to whom: ""Come over to Macedonia and help us.""?",A man of Macedonia said it to Paul,Acts 16:9,Acts,16,9,9
1781,X,"In Acts, chapter 16, who saw a vision?",Paul,Acts 16:9,Acts,16,9,9
1782,G,"Whom was a man of Macedonia begging, ""Come over to Macedonia and help us.""?",Paul,Acts 16:9,Acts,16,9,9
1783,G,"Who had a vision of a man of Macedonia standing and begging him, ""Come over to Macedonia and help us.""?",Paul,Acts 16:9,Acts,16,9,9
1784,A,"According to Acts, chapter 16, verse 10, for where did we get ready at once to leave?",Macedonia,Acts 16:10,Acts,16,10,10
1785,A,"According to Acts, chapter 16, verse 10, who had seen the vision?",Paul,Acts 16:10,Acts,16,10,10
1786,A,"According to Acts, chapter 16, verse 10, what had Paul seen?",The vision,Acts 16:10,Acts,16,10,10
1787,A,"According to Acts, chapter 16, verse 11, for where did we sail straight?",Samothrace,Acts 16:11,Acts,16,11,11
1788,A,"According to Acts, chapter 16, verse 11, to where did we go on the next day?",Neapolis,Acts 16:11,Acts,16,11,11
1789,A,"According to Acts, chapter 16, verse 11, to where did we put out?",Sea,Acts 16:11,Acts,16,11,11
1790,G,From where did we put out to sea and sail straight for Samothrace?,Troas,Acts 16:11,Acts,16,11,11
1791,X,What city was a Roman colony?,Philippi,Acts 16:12,Acts,16,12,12
1792,G,What was a Roman colony and the leading city of that district of Macedonia?,Philippi,Acts 16:12,Acts,16,12,12
1793,G,To where did we travel from Neapolis?,Philippi,Acts 16:12,Acts,16,12,12
1794,G,What was the leading city of that district of Macedonia?,Philippi,Acts 16:12,Acts,16,12,12
1795,A,"According to Acts, chapter 16, verse 12, where did we stay several days?",Philippi,Acts 16:12,Acts,16,12,12
1796,A,"According to Acts, chapter 16, verse 12, to where did we travel?",Philippi,Acts 16:12,Acts,16,12,12
1797,G,From where did we travel to Philippi?,Neapolis,Acts 16:12,Acts,16,12,12
1798,X,"In Acts, chapter 16, what was outside the city gate?",A river,Acts 16:13,Acts,16,13,13
1799,X,"In Acts, chapter 16, who was a worshiper of God?",Lydia,Acts 16:14,Acts,16,14,14
1800,G,In what was Lydia a dealer?,Purple cloth,Acts 16:14,Acts,16,14,14
1801,G,Of whom was Lydia a worshiper?,God,Acts 16:14,Acts,16,14,14
1802,G,Whose heart did the Lord open to respond to Paul's message?,Lydia's,Acts 16:14,Acts,16,14,14
1803,G,Who opened Lydia's heart to respond to Paul's message?,The Lord,Acts 16:14,Acts,16,14,14
1804,G,Who invited us to her home?,Lydia,Acts 16:15,Acts,16,15,15
1805,G,To what did Lydia invite us?,Her home,Acts 16:15,Acts,16,15,15
1806,G,How did a female slave earn a great deal of money for her owners?,By fortune-telling,Acts 16:16,Acts,16,16,16
1807,G,For whom did a female slave earn a great deal of money by fortune-telling?,Her owners,Acts 16:16,Acts,16,16,16
1808,G,What did a female slave predict?,The future,Acts 16:16,Acts,16,16,16
1809,A,"According to Acts, chapter 16, verse 18, who left her?",The spirit,Acts 16:18,Acts,16,18,18
1810,G,Who commands the spirit in the name of Jesus Christ to come out of a female slave?,Paul,Acts 16:18,Acts,16,18,18
1811,G,"Who became so annoyed that he turned around and said to the spirit, ""In the name of Jesus Christ I command you to come out of her!""?",Paul,Acts 16:18,Acts,16,18,18
1812,G,"Who said to the spirit, ""In the name of Jesus Christ I command you to come out of her!""?",Paul,Acts 16:18,Acts,16,18,18
1813,G,Who left a female slave?,The spirit,Acts 16:18,Acts,16,18,18
1814,A,"According to Acts, chapter 16, verse 19, who seized Paul and Silas?",Her owners,Acts 16:19,Acts,16,19,19
1815,G,Into where did her owners drag Paul and Silas?,The marketplace,Acts 16:19,Acts,16,19,19
1816,A,"According to Acts, chapter 16, verse 20, what are these men?",Jews,Acts 16:20,Acts,16,20,20
1817,A,"According to Acts, chapter 16, verse 20, before whom did they bring them?",The magistrates,Acts 16:20,Acts,16,20,20
1818,G,Before whom did her owners bring Paul and Silas?,The magistrates,Acts 16:20,Acts,16,20,20
1819,G,With what did the magistrates order Paul and Silas to be beaten?,Rods,Acts 16:22,Acts,16,22,22
1820,G,Who joined in the attack against Paul and Silas?,The crowd,Acts 16:22,Acts,16,22,22
1821,G,Who ordered Paul and Silas to be stripped and beaten with rods?,The magistrates,Acts 16:22,Acts,16,22,22
1822,X,"In Acts, chapter 16, who were thrown into prison?",Paul and Silas,Acts 16:23,Acts,16,23,23
1823,A,"According to Acts, chapter 16, verse 23, into what were they thrown?",Prison,Acts 16:23,Acts,16,23,23
1824,A,"According to Acts, chapter 16, verse 23, what had they been?",Severely flogged,Acts 16:23,Acts,16,23,23
1825,G,How was the jailer commanded to guard Paul and Silas?,Carefully,Acts 16:23,Acts,16,23,23
1826,G,Into what were Paul and Silas thrown?,Prison,Acts 16:23,Acts,16,23,23
1827,G,How had Paul and Silas been flogged?,Severely,Acts 16:23,Acts,16,23,23
1828,G,Who was commanded to guard Paul and Silas carefully?,The jailer,Acts 16:23,Acts,16,23,23
1829,A,"According to Acts, chapter 16, verse 24, what did he receive?",These orders,Acts 16:24,Acts,16,24,24
1830,G,Who put Paul and Silas in the inner cell?,The jailer,Acts 16:24,Acts,16,24,24
1831,G,Who fastened Paul and Silas' feet in the stocks?,The jailer,Acts 16:24,Acts,16,24,24
1832,G,In what did the jailer fasten Paul and Silas' feet?,The stocks,Acts 16:24,Acts,16,24,24
1833,A,"According to Acts, chapter 16, verse 25, when were Paul and Silas praying?",About midnight,Acts 16:25,Acts,16,25,25
1834,A,"According to Acts, chapter 16, verse 25, who were praying?",Paul and Silas,Acts 16:25,Acts,16,25,25
1835,G,When were Paul and Silas praying and singing hymns to God?,About midnight,Acts 16:25,Acts,16,25,25
1836,G,To whom were Paul and Silas singing hymns?,God,Acts 16:25,Acts,16,25,25
1837,G,What were Paul and Silas singing to God?,Hymns,Acts 16:25,Acts,16,25,25
1838,X,"In Acts, chapter 16, what was violent?",An earthquake,Acts 16:26,Acts,16,26,26
1839,G,What came loose?,Everyone's chains,Acts 16:26,Acts,16,26,26
1840,G,Whose chains came loose?,Everyone's,Acts 16:26,Acts,16,26,26
1841,X,"In Acts, chapter 16, who woke up?",The jailer,Acts 16:27,Acts,16,27,27
1842,A,"According to Acts, chapter 16, verse 27, who saw the prison doors open?",The jailer,Acts 16:27,Acts,16,27,27
1843,A,"According to Acts, chapter 16, verse 27, who woke up?",The jailer,Acts 16:27,Acts,16,27,27
1844,G,Whom did the jailer think had escaped?,The prisoners,Acts 16:27,Acts,16,27,27
1845,G,Who drew his sword and was about to kill himself?,The jailer,Acts 16:27,Acts,16,27,27
1846,G,Who thought the prisoners had escaped?,The jailer,Acts 16:27,Acts,16,27,27
1847,S,"Situation question: who said it, and to whom: ""Don't harm yourself! We are all here!""?",Paul said it to the jailer,Acts 16:28,Acts,16,28,28
1848,G,"Who shouted, ""Don't harm yourself! We are all here!""?",Paul,Acts 16:28,Acts,16,28,28
1849,G,For what did the jailer call?,Lights,Acts 16:29,Acts,16,29,29
1850,G,Who fell trembling before Paul and Silas?,The jailer,Acts 16:29,Acts,16,29,29
1851,G,"Who called for lights, rushed in and fell trembling before Paul and Silas?",The jailer,Acts 16:29,Acts,16,29,29
1852,G,Who rushed in and fell trembling before Paul and Silas?,The jailer,Acts 16:29,Acts,16,29,29
1853,G,How did the jailer fall before Paul and Silas?,Trembling,Acts 16:29,Acts,16,29,29
1854,S,"Situation question: who said it, and to whom: ""Sirs, what must I do to be saved?""",The jailer said it to Paul and Silas,Acts 16:30,Acts,16,30,30
1855,G,"Who brought Paul and Silas out and asked, ""Sirs, what must I do to be saved?""",The jailer,Acts 16:30,Acts,16,30,30
1856,G,"Who asked, ""Sirs, what must I do to be saved?""",The jailer,Acts 16:30,Acts,16,30,30
1857,S,"Situation question: who said it, and to whom: ""Believe in the Lord Jesus, and you will be savedyou and your household.""?",Paul and Silas said it to the jailer,Acts 16:31,Acts,16,31,31
1858,A,"According to Acts, chapter 16, verse 31, what will you be?",Saved,Acts 16:31,Acts,16,31,31
1859,A,"According to Acts, chapter 16, verse 33, who took them?",The jailer,Acts 16:33,Acts,16,33,33
1860,G,Who washed Paul and Silas' wounds?,The jailer,Acts 16:33,Acts,16,33,33
1861,G,Who took Paul and Silas and washed their wounds?,The jailer,Acts 16:33,Acts,16,33,33
1862,A,"According to Acts, chapter 16, verse 34, into what did the jailer bring them?",His house,Acts 16:34,Acts,16,34,34
1863,A,"According to Acts, chapter 16, verse 34, who was filled with joy?",The jailer,Acts 16:34,Acts,16,34,34
1864,G,In whom had the jailer's whole household come to believe?,God,Acts 16:34,Acts,16,34,34
1865,G,In whom had the jailer come to believe?,God,Acts 16:34,Acts,16,34,34
1866,G,With what was the jailer filled?,Joy,Acts 16:34,Acts,16,34,34
1867,S,"Situation question: who said it, and to whom: ""The magistrates have ordered that you and Silas be released. Now you can leave. Go in peace.""?",The jailer said it to Paul,Acts 16:36,Acts,16,36,36
1868,A,"According to Acts, chapter 16, verse 36, how should you go?",In peace,Acts 16:36,Acts,16,36,36
1869,A,"According to Acts, chapter 16, verse 36, what can you now do?",Leave,Acts 16:36,Acts,16,36,36
1870,G,"Whom did the jailer tell, ""The magistrates have ordered that you and Silas be released. Now you can leave. Go in peace.""?",Paul,Acts 16:36,Acts,16,36,36
1871,S,"Situation question: who said it, and to whom: ""They beat us publicly without a trial, even though we are Roman citizens, and threw us into prison. And now do they want to get rid of us quietly? No! Let them come themselves and escort us out.""?",Paul said it to the officers,Acts 16:37,Acts,16,37,37
1872,X,"In Acts, chapter 16, whom did the magistrates want to get rid of quietly?",Paul and Silas,Acts 16:37,Acts,16,37,37
1873,X,Who wanted to get rid of Paul and Silas quietly?,The magistrates,Acts 16:37,Acts,16,37,37
1874,A,"According to Acts, chapter 16, verse 37, into what did they throw us?",Prison,Acts 16:37,Acts,16,37,37
1875,A,"According to Acts, chapter 16, verse 37, what are we?",Roman citizens,Acts 16:37,Acts,16,37,37
1876,G,"Who said to the officers: ""They beat us publicly without a trial, even though we are Roman citizens, and threw us into prison. And now do they want to get rid of us quietly? No! Let them come themselves and escort us out.""?",Paul,Acts 16:37,Acts,16,37,37
1877,X,"In Acts, chapter 16, who were Roman citizens?",Paul and Silas,Acts 16:38,Acts,16,38,38
1878,X,"In Acts, chapter 16, who were alarmed?",The magistrates,Acts 16:38,Acts,16,38,38
1879,A,"According to Acts, chapter 16, verse 38, what were Paul and Silas?",Roman citizens,Acts 16:38,Acts,16,38,38
1880,A,"According to Acts, chapter 16, verse 38, to whom did the officers report this?",The magistrates,Acts 16:38,Acts,16,38,38
1881,A,"According to Acts, chapter 16, verse 38, who were alarmed?",The magistrates,Acts 16:38,Acts,16,38,38
1882,A,"According to Acts, chapter 16, verse 39, from what did they escort them?",The prison,Acts 16:39,Acts,16,39,39
1883,A,"According to Acts, chapter 16, verse 40, to where did Paul and Silas go?",Lydia's house,Acts 16:40,Acts,16,40,40
1884,A,"According to Acts, chapter 17, verse 1, where was a Jewish synagogue?",In Thessalonica,Acts 17:1,Acts,17,1,1
1885,A,"According to Acts, chapter 17, verse 1, to where did Paul and his companions come?",Thessalonica,Acts 17:1,Acts,17,1,1
1886,A,"According to Acts, chapter 17, verse 2, who went into the synagogue?",Paul,Acts 17:2,Acts,17,2,2
1887,G,From what did Paul reason with them?,The Scriptures,Acts 17:2,Acts,17,2,2
1888,G,Who reasoned with them from the Scriptures?,Paul,Acts 17:2,Acts,17,2,2
1889,A,"According to Acts, chapter 17, verse 3, who is this Jesus I am proclaiming to you?",The Messiah,Acts 17:3,Acts,17,3,3
1890,G,Who had to suffer and rise from the dead?,The Messiah,Acts 17:3,Acts,17,3,3
1891,G,From what did the Messiah have to rise?,The dead,Acts 17:3,Acts,17,3,3
1892,G,"Who said, ""This Jesus I am proclaiming to you is the Messiah.""?",Paul,Acts 17:3,Acts,17,3,3
1893,G,Who was explaining and proving that the Messiah had to suffer and rise from the dead?,Paul,Acts 17:3,Acts,17,3,3
1894,G,Whom did quite a few prominent women join?,Paul and Silas,Acts 17:4,Acts,17,4,4
1895,G,Whom did a large number of God-fearing Greeks join?,Paul and Silas,Acts 17:4,Acts,17,4,4
1896,X,"In Acts, chapter 17, where did a mob start a riot?",In the city of Thessalonica,Acts 17:5,Acts,17,5,5
1897,A,"According to Acts, chapter 17, verse 5, what did they form?",A mob,Acts 17:5,Acts,17,5,5
1898,A,"According to Acts, chapter 17, verse 5, what did they start in the city?",A riot,Acts 17:5,Acts,17,5,5
1899,A,"According to Acts, chapter 17, verse 5, what were other Jews?",Jealous,Acts 17:5,Acts,17,5,5
1900,A,"According to Acts, chapter 17, verse 5, who were jealous?",Other Jews,Acts 17:5,Acts,17,5,5
1901,G,What did a mob start in the city?,A riot,Acts 17:5,Acts,17,5,5
1902,G,To whose house did a mob rush in search of Paul and Silas?,Jason's,Acts 17:5,Acts,17,5,5
1903,G,In search of whom did a mob rush to Jason's house?,Paul and Silas,Acts 17:5,Acts,17,5,5
1904,X,Where did a mob say Paul and Silas had caused trouble?,All over the world,Acts 17:6,Acts,17,6,6
1905,X,"In Acts, chapter 17, whom did a mob say had caused trouble all over the world?",Paul and Silas,Acts 17:6,Acts,17,6,6
1906,G,Before whom did they drag Jason and some other believers?,The city officials,Acts 17:6,Acts,17,6,6
1907,A,"According to Acts, chapter 17, verse 7, what are they all defying?",Caesar's decrees,Acts 17:7,Acts,17,7,7
1908,A,"According to Acts, chapter 17, verse 7, who has welcomed them into his house?",Jason,Acts 17:7,Acts,17,7,7
1909,G,Whose decrees are they all defying?,Caesar's,Acts 17:7,Acts,17,7,7
1910,G,Into what has Jason welcomed Paul and Silas?,His house,Acts 17:7,Acts,17,7,7
1911,A,"According to Acts, chapter 17, verse 8, into what were the crowd and the city officials thrown?",Turmoil,Acts 17:8,Acts,17,8,8
1912,G,What did they make Jason and the others post?,Bond,Acts 17:9,Acts,17,9,9
1913,A,"According to Acts, chapter 17, verse 10, to where did the believers send Paul and Silas away?",Berea,Acts 17:10,Acts,17,10,10
1914,G,Who sent Paul and Silas away to Berea?,The believers,Acts 17:10,Acts,17,10,10
1915,G,When did the Berean Jews examine the Scriptures?,Every day,Acts 17:11,Acts,17,11,11
1916,G,What did the Berean Jews examine every day?,The Scriptures,Acts 17:11,Acts,17,11,11
1917,G,What did the Berean Jews receive with great eagerness?,The message,Acts 17:11,Acts,17,11,11
1918,A,"According to Acts, chapter 17, verse 12, what did a number of prominent Greek women and many Greek men do?",Believed,Acts 17:12,Acts,17,12,12
1919,G,Where did some of the Jews in Thessalonica go too?,Berea,Acts 17:13,Acts,17,13,13
1920,A,"According to Acts, chapter 17, verse 13, who was preaching the word of God?",Paul,Acts 17:13,Acts,17,13,13
1921,A,"According to Acts, chapter 17, verse 13, where was Paul preaching the word of God?",At Berea,Acts 17:13,Acts,17,13,13
1922,G,Whom were some of the Jews in Thessalonica stirring up?,The crowds,Acts 17:13,Acts,17,13,13
1923,G,Whom were some of the Jews in Thessalonica agitating?,The crowds,Acts 17:13,Acts,17,13,13
1924,A,"According to Acts, chapter 17, verse 14, where did Silas and Timothy stay?",At Berea,Acts 17:14,Acts,17,14,14
1925,G,Who immediately sent Paul to the coast?,The believers,Acts 17:14,Acts,17,14,14
1926,A,"According to Acts, chapter 17, verse 14, whom did the believers immediately send to the coast?",Paul,Acts 17:14,Acts,17,14,14
1927,A,"According to Acts, chapter 17, verse 14, to where did believers immediately send Paul?",The coast,Acts 17:14,Acts,17,14,14
1928,A,"According to Acts, chapter 17, verse 15, to where did those who escorted Paul bring him?",Athens,Acts 17:15,Acts,17,15,15
1929,X,What city was full of idols?,Athens,Acts 17:16,Acts,17,16,16
1930,A,"According to Acts, chapter 17, verse 16, where was Paul waiting for them?",In Athens,Acts 17:16,Acts,17,16,16
1931,G,Where was Paul waiting for Silas and Timothy?,In Athens,Acts 17:16,Acts,17,16,16
1932,A,"According to Acts, chapter 17, verse 16, who was waiting for them?",Paul,Acts 17:16,Acts,17,16,16
1933,A,"According to Acts, chapter 17, verse 16, who was greatly distressed?",Paul,Acts 17:16,Acts,17,16,16
1934,G,Who was greatly distressed to see that the city was full of idols?,Paul,Acts 17:16,Acts,17,16,16
1935,G,Who reasoned in the marketplace day by day with those who happened to be there?,Paul,Acts 17:17,Acts,17,17,17
1936,X,"Two-part answer: in Acts, chapter 17, which philosophers began to debate with Paul?",1) Epicurean; 2) Stoic,Acts 17:18,Acts,17,18,18
1937,X,"In Acts, chapter 17, what did others remark that Paul seemed to be advocating?",Foreign gods,Acts 17:18,Acts,17,18,18
1938,G,With whom did a group of Epicurean and Stoic philosophers begin to debate?,Paul,Acts 17:18,Acts,17,18,18
1939,A,"According to Acts, chapter 17, verse 18, who was preaching the good news about Jesus and the resurrection?",Paul,Acts 17:18,Acts,17,18,18
1940,G,What does Paul seem to be advocating to others?,Foreign gods,Acts 17:18,Acts,17,18,18
1941,S,"Situation question: who said it, to whom, and where: ""May we know what this new teaching is that you are presenting?""","A group of Epicurean and Stoic philosophers said it to Paul, at a meeting of the Areopagus",Acts 17:19,Acts,17,19,19
1942,G,Whom did they bring to a meeting of the Areopagus?,Paul,Acts 17:19,Acts,17,19,19
1943,G,"To whom did they say, ""May we know what this new teaching is that you are presenting?""",Paul,Acts 17:19,Acts,17,19,19
1944,X,"In Acts, chapter 17, whom did they say was bringing some strange ideas to their ears?",Paul,Acts 17:20,Acts,17,20,20
